,mm,sort
0,0.10902678156271577,0.01503210780210793
1,0.9334718627855182,0.15410219701007008
2,7.104519516974688,1.7476991253904999
3,23.192841191822662,18.619036433985457
4,54.09005548260175,39.57193183922209
